Date,Time,Power Factor AN Min,Power Factor AN Avg,Power Factor AN Max,Power Factor AN Status,Power Factor BN Min,Power Factor BN Avg,Power Factor BN Max,Power Factor BN Status,Power Factor CN Min,Power Factor CN Avg,Power Factor CN Max,Power Factor CN Status,Power Factor Total Min,Power Factor Total Avg,Power Factor Total Max,Power Factor AN Status
25-02-2025,19:43.1,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,19:43.3,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,19:43.6,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,19:43.8,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,19:44.1,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,19:44.3,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,19:44.6,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,19:44.8,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,19:45.1,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,19:45.3,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.96,0.96,
25-02-2025,19:45.6,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,19:45.8,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,19:46.1,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,19:46.3,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,19:46.6,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,19:46.8,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,19:47.1,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,19:47.3,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,19:47.6,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,19:47.8,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,19:48.1,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,19:48.3,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,19:48.6,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,19:48.8,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,19:49.1,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,19:49.3,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,19:49.6,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,19:49.8,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,19:50.1,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,19:50.3,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,19:50.6,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,19:50.8,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,19:51.1,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,19:51.3,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.96,0.96,
25-02-2025,19:51.6,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,19:51.8,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,19:52.1,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,19:52.3,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,19:52.6,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,19:52.8,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,19:53.1,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,19:53.3,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,19:53.6,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,19:53.8,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,19:54.1,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,19:54.3,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,19:54.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,19:54.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,19:55.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,19:55.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,19:55.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,19:55.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,19:56.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,19:56.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,19:56.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,19:56.8,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,19:57.1,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,19:57.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,19:57.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,19:57.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,19:58.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,19:58.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,19:58.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,19:58.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,19:59.1,0.99,0.99,0.99,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,19:59.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,19:59.6,0.98,0.98,0.99,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,19:59.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:00.1,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:00.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:00.6,0.98,0.98,0.98,,0.91,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:00.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:01.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:01.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:01.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:01.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:02.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:02.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:02.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:02.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:03.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:03.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:03.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:03.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:04.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:04.3,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:04.6,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:04.8,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:05.1,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:05.3,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:05.6,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.96,
25-02-2025,20:05.8,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:06.1,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:06.3,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:06.6,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:06.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:07.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:07.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:07.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:07.8,0.99,0.99,0.99,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:08.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:08.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:08.6,0.98,0.98,0.99,,0.91,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:08.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:09.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:09.3,0.99,0.99,0.99,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:09.6,0.98,0.98,0.99,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:09.8,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:10.1,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:10.3,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:10.6,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:10.8,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:11.1,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,20:11.3,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,20:11.6,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,20:11.8,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,20:12.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,20:12.3,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,20:12.6,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,20:12.8,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,20:13.1,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,20:13.3,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,20:13.6,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,20:13.8,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,20:14.1,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,20:14.3,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,20:14.6,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,20:14.8,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,20:15.1,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,20:15.3,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,20:15.6,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,20:15.8,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,20:16.1,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,20:16.3,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,20:16.6,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,20:16.8,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,20:17.1,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,20:17.3,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,20:17.6,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,20:17.8,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,20:18.1,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,20:18.3,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,20:18.6,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,20:18.8,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,20:19.1,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:19.3,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:19.6,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.96,
25-02-2025,20:19.8,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,20:20.1,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,20:20.3,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:20.6,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:20.8,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:21.1,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:21.3,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:21.6,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:21.8,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:22.1,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:22.3,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:22.6,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:22.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:23.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:23.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:23.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:23.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:24.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:24.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:24.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:24.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:25.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:25.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:25.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:25.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:26.1,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:26.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:26.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:26.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:27.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:27.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:27.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:27.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:28.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:28.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:28.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:28.8,0.99,0.99,0.99,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:29.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:29.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:29.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:29.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:30.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:30.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:30.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:30.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:31.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:31.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:31.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:31.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:32.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:32.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:32.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:32.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:33.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:33.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:33.6,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:33.8,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,20:34.1,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,20:34.3,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,20:34.6,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,20:34.8,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,20:35.1,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,20:35.3,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,20:35.6,0.98,0.98,0.98,,0.91,0.91,0.91,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,20:35.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.95,0.95,0.95,
